Brand,Model,Version,Transmission,Year,Age,Sex,Policy,Insurance_company,Price
Volkswagen,JETTA,MK,Std,2014,35,H,Amplia,AIG,"8,309.65"
Volkswagen,JETTA,MK,Std,2014,35,H,Amplia,Inbursa,"9,806.72"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,Zurich,"4,035.93"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,AXA,"4,331.46"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,ABA,"4,819.48"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,Mapfre,"4,908.95"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,Inbursa,"5,100.20"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,Seguros Atlas,"5,232.72"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,HDI,"5,314.84"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,AIG,"6,657.76"
Volkswagen,JETTA,MK,Std,2014,35,H,Limitada,GNP,"6,915.16"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,AXA,"2,919.12"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,ABA,"3,448.68"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,Zurich,"3,554.95"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,Mapfre,"3,910.24"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,Seguros Atlas,"4,645.15"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,HDI,"5,171.88"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,AIG,"5,245.71"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,35,H,RC,GNP,"6,771.48"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,Mapfre,"5,593.69"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,Zurich,"5,608.18"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,ABA,"5,783.50"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,Seguros Atlas,"5,846.84"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,AXA,"6,563.37"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,GNP,"7,012.30"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,HDI,"7,591.03"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,AIG,"8,002.70"
Volkswagen,JETTA,MK,Std,2014,40,H,Amplia,Inbursa,"9,806.72"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,Zurich,"3,850.11"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,AXA,"4,191.26"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,Mapfre,"4,573.48"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,ABA,"4,755.63"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,Seguros Atlas,"4,925.89"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,HDI,"5,093.19"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,Inbursa,"5,100.20"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,AIG,"6,486.85"
Volkswagen,JETTA,MK,Std,2014,40,H,Limitada,GNP,"6,617.67"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,AXA,"2,844.47"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,Zurich,"3,415.31"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,ABA,"3,418.14"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,Mapfre,"3,646.23"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,Seguros Atlas,"4,394.28"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,HDI,"4,963.38"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,AIG,"5,179.95"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,40,H,RC,GNP,"6,482.58"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,Mapfre,"5,248.84"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,Zurich,"5,459.55"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,Seguros Atlas,"5,510.37"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,ABA,"5,705.83"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,AXA,"6,351.29"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,GNP,"6,689.70"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,HDI,"7,420.14"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,AIG,"7,754.06"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,45,H,Amplia,Inbursa,"8,871.75"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,Zurich,"3,775.98"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,AXA,"4,073.64"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,Mapfre,"4,188.80"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,ABA,"4,669.98"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,Seguros Atlas,"4,670.20"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,Inbursa,"4,688.17"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,HDI,"5,029.60"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,AIG,"6,315.94"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,GNP,"6,320.18"
Volkswagen,JETTA,MK,Std,2014,45,H,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,AXA,"2,780.48"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,Zurich,"3,359.60"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,ABA,"3,382.56"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,Mapfre,"3,407.71"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,Seguros Atlas,"4,185.23"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,HDI,"4,911.72"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,AIG,"5,114.19"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,45,H,RC,GNP,"6,193.69"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,Mapfre,"5,122.76"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,Seguros Atlas,"5,207.55"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,Zurich,"5,343.51"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,ABA,"5,688.28"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,AXA,"6,229.75"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,GNP,"6,367.09"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,HDI,"7,417.32"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,AIG,"7,562.85"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,50,H,Amplia,Inbursa,"8,871.75"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,Zurich,"3,718.10"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,AXA,"4,002.47"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,Mapfre,"4,110.02"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,Seguros Atlas,"4,440.09"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,ABA,"4,632.91"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,Inbursa,"4,688.17"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,HDI,"5,031.09"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,GNP,"6,022.68"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,AIG,"6,144.17"
Volkswagen,JETTA,MK,Std,2014,50,H,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,AXA,"2,737.91"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,Zurich,"3,316.11"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,Mapfre,"3,320.38"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,ABA,"3,377.72"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,Seguros Atlas,"3,997.08"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,HDI,"4,924.03"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,AIG,"5,047.58"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,50,H,RC,GNP,"5,904.79"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,Seguros Atlas,"7,461.91"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,Mapfre,"8,069.18"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,GNP,"8,118.38"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,AXA,"8,282.57"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,ABA,"8,313.04"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,Zurich,"8,857.49"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,Inbursa,"10,741.69"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,AIG,"11,651.41"
Volkswagen,JETTA,MK,Std,2014,18,M,Amplia,HDI,"15,817.13"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,AXA,"5,367.28"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,Zurich,"5,470.81"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,Inbursa,"5,512.22"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,Seguros Atlas,"6,153.19"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,Mapfre,"6,370.20"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,ABA,"6,766.66"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,GNP,"7,637.65"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,AIG,"8,381.43"
Volkswagen,JETTA,MK,Std,2014,18,M,Limitada,HDI,"8,910.70"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,AXA,"3,712.10"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,ABA,"4,492.40"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,Zurich,"4,633.22"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,Mapfre,"5,117.82"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,Seguros Atlas,"5,397.74"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,AIG,"6,626.14"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,GNP,"7,473.09"
Volkswagen,JETTA,MK,Std,2014,18,M,RC,HDI,"8,712.26"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,Seguros Atlas,"6,889.91"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,ABA,"7,049.00"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,Zurich,"7,068.84"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,AXA,"7,583.93"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,GNP,"7,611.43"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,Mapfre,"7,835.10"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,AIG,"9,849.66"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,Inbursa,"10,741.69"
Volkswagen,JETTA,MK,Std,2014,25,M,Amplia,HDI,"11,353.85"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,Zurich,"4,578.66"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,AXA,"4,820.25"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,Inbursa,"5,512.22"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,Seguros Atlas,"5,718.52"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,ABA,"5,842.17"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,Mapfre,"6,192.76"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,HDI,"6,785.67"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,GNP,"7,170.16"
Volkswagen,JETTA,MK,Std,2014,25,M,Limitada,AIG,"7,511.36"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,AXA,"3,290.33"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,Zurich,"3,962.79"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,ABA,"3,992.15"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,Mapfre,"4,982.12"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,Seguros Atlas,"5,042.35"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,AIG,"6,027.21"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,HDI,"6,612.29"
Volkswagen,JETTA,MK,Std,2014,25,M,RC,GNP,"7,019.11"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,ABA,"6,209.61"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,Zurich,"6,338.89"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,Seguros Atlas,"6,519.79"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,Mapfre,"6,918.87"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,AXA,"7,109.63"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,GNP,"7,242.74"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,AIG,"8,665.26"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,HDI,"9,363.05"
Volkswagen,JETTA,MK,Std,2014,30,M,Amplia,Inbursa,"9,806.72"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,Zurich,"4,214.58"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,AXA,"4,473.05"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,Inbursa,"5,100.20"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,ABA,"5,121.92"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,Seguros Atlas,"5,437.26"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,Mapfre,"5,486.21"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,HDI,"5,805.44"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,GNP,"6,830.16"
Volkswagen,JETTA,MK,Std,2014,30,M,Limitada,AIG,"6,838.46"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,AXA,"3,009.47"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,ABA,"3,608.08"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,Zurich,"3,689.19"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,Mapfre,"4,354.76"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,Seguros Atlas,"4,812.39"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,AIG,"5,411.39"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,HDI,"5,648.01"
Volkswagen,JETTA,MK,Std,2014,30,M,RC,GNP,"6,688.94"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,Mapfre,"5,751.37"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,ABA,"5,842.42"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,Zurich,"5,999.18"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,Seguros Atlas,"6,149.67"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,AXA,"6,745.80"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,GNP,"6,920.13"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,HDI,"8,181.87"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,AIG,"8,205.34"
Volkswagen,JETTA,MK,Std,2014,35,M,Amplia,Inbursa,"9,806.72"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,Zurich,"4,045.14"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,AXA,"4,258.24"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,Mapfre,"4,807.91"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,ABA,"4,819.48"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,Inbursa,"5,100.20"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,Seguros Atlas,"5,156.01"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,HDI,"5,314.84"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,GNP,"6,532.67"
Volkswagen,JETTA,MK,Std,2014,35,M,Limitada,AIG,"6,652.56"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,AXA,"2,879.28"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,ABA,"3,448.68"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,Zurich,"3,561.86"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,Mapfre,"3,896.51"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,Seguros Atlas,"4,582.43"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,HDI,"5,171.88"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,AIG,"5,311.12"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,35,M,RC,GNP,"6,400.04"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,Mapfre,"5,363.63"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,Zurich,"5,619.54"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,Seguros Atlas,"5,779.55"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,ABA,"5,783.50"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,AXA,"6,491.32"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,GNP,"6,597.52"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,HDI,"7,591.03"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,AIG,"7,910.42"
Volkswagen,JETTA,MK,Std,2014,40,M,Amplia,Inbursa,"9,806.72"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,Zurich,"3,855.78"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,AXA,"4,119.21"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,Mapfre,"4,480.59"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,ABA,"4,755.63"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,Seguros Atlas,"4,874.75"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,HDI,"5,093.19"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,Inbursa,"5,100.20"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,GNP,"6,235.18"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,40,M,Limitada,AIG,"6,485.52"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,AXA,"2,805.26"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,ABA,"3,418.14"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,Zurich,"3,419.56"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,Mapfre,"3,635.19"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,Seguros Atlas,"4,352.47"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,HDI,"4,963.38"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,AIG,"5,243.97"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,40,M,RC,GNP,"6,111.15"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,Mapfre,"5,034.02"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,Seguros Atlas,"5,443.08"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,Zurich,"5,466.13"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,ABA,"5,705.83"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,AXA,"6,289.12"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,GNP,"6,321.00"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,HDI,"7,420.14"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,AIG,"7,670.31"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,ANA,"7,756.09"
Volkswagen,JETTA,MK,Std,2014,45,M,Amplia,Inbursa,"8,497.76"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,Zurich,"3,779.26"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,AXA,"4,011.47"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,Mapfre,"4,116.50"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,Inbursa,"4,523.37"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,Seguros Atlas,"4,619.07"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,ABA,"4,669.98"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,HDI,"5,029.60"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,Qualitas,"5,218.30"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,GNP,"5,980.18"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,AIG,"6,318.47"
Volkswagen,JETTA,MK,Std,2014,45,M,Limitada,ANA,"6,404.20"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,AXA,"2,746.64"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,Inbursa,"3,302.21"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,Zurich,"3,362.06"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,ABA,"3,382.56"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,Mapfre,"3,399.95"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,Seguros Atlas,"4,143.42"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,Qualitas,"4,405.93"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,HDI,"4,911.72"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,AIG,"5,176.82"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,ANA,"5,311.87"
Volkswagen,JETTA,MK,Std,2014,45,M,RC,GNP,"5,863.52"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,Mapfre,"4,912.04"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,Seguros Atlas,"5,140.25"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,Zurich,"5,347.61"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,ABA,"5,688.28"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,GNP,"6,044.48"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,AXA,"6,199.53"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,Qualitas,"6,573.24"
Volkswagen,JETTA,MK,Std,2014,50,M,Amplia,HDI,"7,417.32"
